zip5,lat,lng,state,city
03510,43.428092,-71.596296,NH,
03561,43.448092,-71.843496,NH,
03570,43.770892,-71.833896,NH,
03574,43.395692,-71.642296,NH,
03576,43.583292,-71.337896,NH,
03580,43.414892,-71.755096,NH,
03581,43.721292,-71.907496,NH,
03582,43.602492,-71.450696,NH,
03584,43.790092,-71.946696,NH,
03585,43.296092,-71.298296,NH,
03586,43.177292,-71.641896,NH,
03588,43.364892,-71.337496,NH,
03590,43.843692,-71.305896,NH,
03592,43.656092,-71.610296,NH,
03598,43.093292,-71.723096,NH,
03602,43.207692,-71.585496,NH,
03603,43.701692,-71.433496,NH,
03608,43.345292,-71.663896,NH,
03672,43.305692,-71.448696,NH,
03723,43.596092,-71.367896,NH,
03740,43.090492,-71.492296,NH,
03741,43.396892,-71.644696,NH,
03743,43.209292,-71.949096,NH,
03745,43.822092,-71.453496,NH,
03748,43.840892,-71.875496,NH,
03750,43.719692,-71.635096,NH,
03751,43.413292,-71.482696,NH,
03753,43.600892,-71.178296,NH,
03755,43.838492,-71.291496,NH,
03766,43.245292,-71.511896,NH,
03773,43.568092,-71.502296,NH,
03774,43.636892,-71.541496,NH,
03777,43.142892,-71.693496,NH,
03779,43.805692,-71.615496,NH,
03781,43.250492,-71.655896,NH,
03782,43.556892,-71.808296,NH,
03784,43.319292,-71.695096,NH,
03785,43.625692,-71.847496,NH,
03801,43.306092,-71.764696,NH,
03809,43.356092,-71.381896,NH,
03810,43.783692,-71.774696,NH,
03811,43.289692,-71.926696,NH,
03812,43.596092,-71.278696,NH,
03813,43.102092,-71.430696,NH,
03814,43.408492,-71.583096,NH,
03816,43.220892,-71.887496,NH,
03818,43.833692,-71.391896,NH,
03819,43.339692,-71.543896,NH,
03820,43.354892,-71.423496,NH,
03823,43.661292,-71.575896,NH,
03824,43.730092,-71.615096,NH,
03825,43.423692,-71.462696,NH,
03827,43.236092,-71.767096,NH,
03829,43.798892,-71.654296,NH,
03830,43.526092,-71.281096,NH,
03833,43.219692,-71.929096,NH,
03835,43.457292,-71.241896,NH,
03836,43.338492,-71.585496,NH,
03837,43.644892,-71.737896,NH,
03839,43.782492,-71.816296,NH,
03841,43.775692,-71.277096,NH,
03842,43.469292,-71.925096,NH,
03845,43.350492,-71.468296,NH,
03848,43.231692,-71.811896,NH,
03849,43.725692,-71.659896,NH,
03850,43.452892,-71.286696,NH,
03851,43.759292,-71.439096,NH,
03857,43.146492,-71.934696,NH,
03858,43.402892,-71.669496,NH,
03860,43.624092,-71.944696,NH,
03861,43.317692,-71.792296,NH,
03862,43.436492,-71.448696,NH,
03864,43.248892,-71.753096,NH,
03865,43.742892,-71.601096,NH,
03867,43.555292,-71.905496,NH,
03868,43.574092,-71.527096,NH,
03869,43.267692,-71.374696,NH,
03870,43.441292,-71.259096,NH,
03872,43.628892,-71.755096,NH,
03873,43.134892,-71.907096,NH,
03874,43.816492,-71.450696,NH,
03875,43.322492,-71.602696,NH,
03876,43.203692,-71.946296,NH,
03878,43.491292,-71.676696,NH,
03882,43.615292,-71.391496,NH,
03884,43.052492,-71.504296,NH,
03885,43.546492,-71.352296,NH,
03886,43.240092,-71.199896,NH,
03887,43.734092,-71.848296,NH,
03891,43.105292,-71.427496,NH,
03894,43.224092,-71.884296,NH,
03900,45.018747,-69.458727,ME,
03901,44.524747,-69.610727,ME,
03902,44.405947,-69.153927,ME,
03903,44.712347,-69.306327,ME,
03904,44.643547,-69.267127,ME,
03906,44.831147,-69.763127,ME,
03908,44.968747,-69.041127,ME,
03909,44.474747,-69.193127,ME,
03962,44.757947,-69.768727,ME,
04001,44.437947,-69.713127,ME,
04002,44.319147,-69.256327,ME,
04003,44.625547,-69.408727,ME,
04005,44.813147,-69.104327,ME,
04008,44.981947,-69.178327,ME,
04009,44.487947,-69.330327,ME,
04010,44.760747,-69.703527,ME,
04011,44.454347,-69.551127,ME,
04015,44.879547,-69.359927,ME,
04017,44.691947,-69.664327,ME,
04020,44.589547,-69.045527,ME,
04021,44.895947,-69.197927,ME,
04022,44.401947,-69.349927,ME,
04024,44.964747,-69.237127,ME,
04027,45.083547,-69.693927,ME,
04029,44.845947,-69.580727,ME,
04030,44.772347,-69.731127,ME,
04032,44.959947,-69.426727,ME,
04037,45.028747,-69.465927,ME,
04038,44.722347,-69.313527,ME,
04039,44.415947,-69.161127,ME,
04040,45.016747,-69.583127,ME,
04042,44.403947,-69.278327,ME,
04043,44.710347,-69.430727,ME,
04046,44.829147,-69.087127,ME,
04047,44.335147,-69.239127,ME,
04048,44.966747,-69.165527,ME,
04049,44.472747,-69.317527,ME,
04051,44.539147,-69.573127,ME,
04055,44.914347,-69.764727,ME,
04056,45.033147,-69.421127,ME,
04061,44.780747,-69.150327,ME,
04062,45.087147,-69.302727,ME,
04064,44.899547,-69.607127,ME,
04066,44.711947,-69.111127,ME,
04069,44.830747,-69.567927,ME,
04071,44.796747,-69.266327,ME,
04072,44.490347,-69.113927,ME,
04073,44.984347,-69.762327,ME,
04074,44.727947,-69.227127,ME,
04076,44.915547,-69.723127,ME,
04079,44.846747,-69.683927,ME,
04083,44.441147,-69.709927,ME,
04084,44.322347,-69.253127,ME,
04085,44.628747,-69.405527,ME,
04086,44.509947,-69.749127,ME,
04087,44.816347,-69.101127,ME,
04088,44.697547,-69.444727,ME,
04090,44.375947,-69.412727,ME,
04091,44.869947,-69.260727,ME,
04092,44.988747,-69.717527,ME,
04093,44.682347,-69.565127,ME,
04095,44.494747,-69.069127,ME,
04096,44.613547,-69.525927,ME,
04097,44.307147,-69.373527,ME,
04101,45.015147,-69.219527,ME,
04102,44.708747,-69.067127,ME,
04103,44.402347,-69.715127,ME,
04105,44.589947,-69.410727,ME,
04106,45.083947,-69.258727,ME,
04107,44.777547,-69.106327,ME,
04123,44.815947,-69.496327,ME,
04210,44.521147,-69.462727,ME,
04217,44.777547,-69.197527,ME,
04219,45.065147,-69.728327,ME,
04221,44.741147,-69.779527,ME,
04222,44.622347,-69.322727,ME,
04223,44.928747,-69.475127,ME,
04224,44.809947,-69.018327,ME,
04227,44.503547,-69.666327,ME,
04231,44.557547,-69.547927,ME,
04236,44.301147,-69.012727,ME,
04238,44.913947,-69.317527,ME,
04239,44.607547,-69.165127,ME,
04240,44.423147,-69.599527,ME,
04250,44.605947,-69.484727,ME,
04252,44.793547,-69.180327,ME,
04253,44.487147,-69.027927,ME,
04254,45.031147,-69.293527,ME,
04255,44.724747,-69.141127,ME,
04256,44.418347,-68.988727,ME,
04257,44.912347,-69.637127,ME,
04258,44.555947,-69.067127,ME,
04259,45.049947,-69.715527,ME,
04260,44.765547,-69.314727,ME,
04261,45.071947,-69.467127,ME,
04263,44.459147,-69.162327,ME,
04268,44.815547,-69.732327,ME,
04270,44.594347,-69.457127,ME,
04271,45.088347,-69.305127,ME,
04274,44.969547,-69.648727,ME,
04275,44.663147,-69.496327,ME,
04276,44.781947,-69.152727,ME,
04280,45.077147,-69.611127,ME,
04281,44.583147,-69.763127,ME,
04282,44.889547,-69.115127,ME,
04284,44.651947,-69.001927,ME,
04287,44.770747,-69.458727,ME,
04289,44.533147,-69.345527,ME,
04290,44.905947,-69.753527,ME,
04292,45.093547,-69.449127,ME,
04294,44.480747,-69.144327,ME,
04300,44.296347,-69.284327,ME,
04330,44.725547,-69.357527,ME,
04342,44.824347,-69.567127,ME,
04344,44.636747,-69.071127,ME,
04345,44.330347,-69.719127,ME,
04347,44.943147,-69.223527,ME,
04348,44.961947,-69.645527,ME,
04349,44.655547,-69.493127,ME,
04350,44.382747,-69.119927,ME,
04351,44.689147,-69.272327,ME,
04352,44.570347,-69.615927,ME,
04353,44.876747,-69.768327,ME,
04354,44.757947,-69.311527,ME,
04355,45.064347,-69.463927,ME,
04357,44.451547,-69.159127,ME,
04358,44.432747,-69.537527,ME,
04360,44.669547,-69.547527,ME,
04363,44.550747,-69.090727,ME,
04364,45.044747,-69.739127,ME,
04401,44.774347,-69.107527,ME,
04402,44.655547,-69.451127,ME,
04406,45.080747,-69.259927,ME,
04410,44.296347,-69.375527,ME,
04411,44.790347,-69.223527,ME,
04412,44.909147,-69.680327,ME,
04414,44.671547,-69.567127,ME,
04416,44.483947,-69.071127,ME,
04417,44.977947,-69.719527,ME,
04418,44.346347,-68.992727,ME,
04419,44.840347,-69.641127,ME,
04421,44.431547,-69.670327,ME,
04422,44.737947,-69.022327,ME,
04424,44.550347,-69.326727,ME,
04426,44.362747,-69.631127,ME,
04427,44.669147,-68.983127,ME,
04428,44.875547,-69.100727,ME,
04429,44.381547,-69.252727,ME,
04430,44.754347,-69.660727,ME,
04434,44.379147,-69.469127,ME,
04435,44.873147,-69.317127,ME,
04438,44.704347,-69.243127,ME,
04441,44.889547,-69.155127,ME,
04443,45.077147,-69.651127,ME,
04444,44.958347,-69.194327,ME,
04448,44.533147,-69.385527,ME,
04449,44.839547,-69.537927,ME,
04450,44.565947,-69.618727,ME,
04453,44.872347,-69.771127,ME,
04455,44.684747,-69.275127,ME,
04456,44.803547,-69.731927,ME,
04457,44.497147,-69.579527,ME,
04459,44.309547,-69.083527,ME,
04460,44.394747,-69.761127,ME,
04461,44.701147,-69.113127,ME,
04462,45.007547,-69.265527,ME,
04463,44.513547,-69.417527,ME,
04464,44.769947,-69.152327,ME,
04466,44.582347,-69.456727,ME,
04468,44.444747,-69.378327,ME,
04470,45.023947,-69.103527,ME,
04472,44.411147,-69.599127,ME,
04473,44.905147,-69.447127,ME,
04474,44.598747,-69.294727,ME,
04479,44.767547,-69.368727,ME,
04487,44.971147,-69.180327,ME,
04490,44.681147,-69.666327,ME,
04493,44.987547,-69.018327,ME,
04495,44.749947,-69.705527,ME,
04496,44.868747,-69.361927,ME,
04497,44.562347,-69.209527,ME,
04529,44.589147,-69.281527,ME,
04530,45.016747,-69.674327,ME,
04535,44.947947,-69.635127,ME,
04538,45.066747,-69.291527,ME,
04539,44.572747,-69.443527,ME,
04543,44.653547,-69.365527,ME,
04547,45.028747,-69.557127,ME,
04554,44.518747,-69.593127,ME,
04555,44.825147,-69.745527,ME,
04556,44.331147,-69.097127,ME,
04558,44.993947,-69.019127,ME,
04562,44.927547,-69.563927,ME,
04563,44.621147,-69.411527,ME,
04565,44.433547,-69.715927,ME,
04567,45.046347,-69.220327,ME,
04572,44.873547,-69.682327,ME,
04574,45.061147,-69.377927,ME,
04576,44.448347,-69.073127,ME,
04578,44.635947,-69.569127,ME,
04579,44.942347,-69.721527,ME,
04589,44.785547,-69.530327,ME,
04600,44.920747,-69.758727,ME,
04605,44.851947,-69.719527,ME,
04606,44.357947,-69.071127,ME,
04607,44.664347,-69.223527,ME,
04609,44.476747,-69.527927,ME,
04614,44.374347,-69.709527,ME,
04617,45.055947,-69.253127,ME,
04619,44.493147,-69.365927,ME,
04622,44.850747,-69.761127,ME,
04623,44.356747,-69.112727,ME,
04627,44.781947,-69.721927,ME,
04628,44.613147,-69.647927,ME,
04630,44.491947,-69.407527,ME,
04634,44.867147,-69.599127,ME,
04640,44.589947,-69.270727,ME,
04643,44.708747,-69.727527,ME,
04648,44.539947,-69.653527,ME,
04649,44.846347,-69.005527,ME,
04652,44.606347,-69.108727,ME,
04653,44.299947,-69.756727,ME,
04657,44.675147,-69.147927,ME,
04660,44.578347,-69.243127,ME,
04664,44.953547,-69.434727,ME,
04666,44.340747,-69.129927,ME,
04667,44.647147,-69.282327,ME,
04668,44.628347,-69.660727,ME,
04671,44.901147,-69.233527,ME,
04674,44.832347,-69.194327,ME,
04676,44.644747,-69.498727,ME,
04677,44.338347,-69.346327,ME,
04679,44.851147,-69.616327,ME,
04680,44.736347,-69.259527,ME,
04681,45.042747,-69.411927,ME,
04684,44.361147,-69.067927,ME,
04691,45.059147,-69.249927,ME,
04694,44.990347,-69.210727,ME,
04700,44.955947,-69.304327,ME,
04730,44.338747,-69.711527,ME,
04732,44.951547,-69.215927,ME,
04736,44.972347,-69.142327,ME,
04740,45.041147,-69.048327,ME,
04742,44.853547,-69.352727,ME,
04743,44.547147,-69.200327,ME,
04744,45.061947,-69.775127,ME,
04745,44.755547,-69.622727,ME,
04746,44.428347,-69.543927,ME,
04747,44.922347,-69.391927,ME,
04750,44.857947,-69.441127,ME,
04756,44.670347,-69.745527,ME,
04757,44.530747,-69.362327,ME,
04758,44.807947,-69.023527,ME,
04760,44.498347,-69.541527,ME,
04761,44.992347,-69.389527,ME,
04769,45.042347,-69.006727,ME,
04772,44.481947,-69.703527,ME,
04773,44.788347,-69.055527,ME,
04774,44.294347,-69.207527,ME,
04776,44.907147,-69.512327,ME,
04777,44.413147,-69.664327,ME,
04780,44.571547,-69.535927,ME,
04786,44.809147,-69.649127,ME,
04787,44.502747,-69.496727,ME,
04800,44.896347,-69.463127,ME,
04841,44.733147,-69.302727,ME,
04843,44.920747,-68.998327,ME,
04848,44.476747,-69.567927,ME,
04849,44.783147,-69.720327,ME,
04854,44.630747,-69.484327,ME,
04856,44.443147,-68.988327,ME,
04858,44.305547,-69.710327,ME,
04859,44.799547,-69.558327,ME,
04860,44.438347,-69.177927,ME,
04861,44.744747,-69.330327,ME,
04862,45.051147,-69.482727,ME,
04864,44.863547,-68.986727,ME,
04901,44.425147,-69.587127,ME,
04903,44.612747,-69.282727,ME,
04904,44.306347,-69.130327,ME,
04910,44.902747,-69.597127,ME,
04911,44.408747,-69.749127,ME,
04912,44.715147,-69.101127,ME,
04915,44.783947,-69.140327,ME,
04917,44.596347,-69.444727,ME,
04919,44.458747,-69.366327,ME,
04920,45.073947,-69.454727,ME,
04921,44.767547,-69.302327,ME,
04922,44.886347,-69.759127,ME,
04923,44.579947,-69.606727,ME,
04924,44.698747,-69.263127,ME,
04927,45.005147,-69.415527,ME,
04928,44.323547,-69.071527,ME,
04930,44.645147,-69.103527,ME,
04932,44.832747,-69.599527,ME,
04937,44.713947,-69.142727,ME,
04938,44.595147,-69.486327,ME,
04939,44.901547,-69.638727,ME,
04942,45.003947,-69.457127,ME,
04943,44.697547,-69.304727,ME,
04947,44.322347,-69.113127,ME,
04949,44.459947,-69.191527,ME,
04950,44.987547,-69.619127,ME,
04952,44.799947,-69.123127,ME,
04953,44.305947,-69.275127,ME,
04955,44.918747,-69.579927,ME,
04957,44.731147,-69.083927,ME,
04958,44.937547,-69.201527,ME,
04961,44.852347,-69.324327,ME,
04962,44.971147,-69.781127,ME,
04963,44.664747,-69.628727,ME,
04965,44.427147,-69.515527,ME,
04966,44.545947,-69.171927,ME,
04967,45.039947,-69.019927,ME,
04969,44.902347,-69.741927,ME,
04971,44.481947,-69.743527,ME,
04973,44.669547,-69.439127,ME,
04974,44.600747,-69.399927,ME,
04976,44.788347,-69.095527,ME,
04979,44.531947,-69.360727,ME,
04981,44.363547,-69.620327,ME,
04982,44.857547,-69.468327,ME,
04983,44.551147,-69.315927,ME,
04984,45.045147,-69.163927,ME,
04985,44.738747,-69.011527,ME,
04986,44.432347,-69.659527,ME,
04987,44.926347,-69.507527,ME,
04988,44.619947,-69.355127,ME,
04989,44.313547,-69.202727,ME,
04992,44.299547,-69.391527,ME,
05001,44.370676,-72.322686,VT,
05032,44.318276,-72.921886,VT,
05033,43.824276,-73.073886,VT,
05039,44.061876,-72.386686,VT,
05040,44.407876,-72.754286,VT,
05041,44.101476,-72.601886,VT,
05043,43.913876,-72.906286,VT,
05046,43.795076,-72.449486,VT,
05047,44.289076,-73.097886,VT,
05048,43.657476,-72.371086,VT,
05055,43.709876,-72.572286,VT,
05059,44.135076,-72.381086,VT,
05060,44.419476,-72.781886,VT,
05065,43.737876,-72.437886,VT,
05068,44.369476,-72.364286,VT,
05069,44.063076,-73.012286,VT,
05077,44.334276,-72.904686,VT,
05079,44.046676,-72.373886,VT,
05081,43.955076,-72.613086,VT,
05086,43.698676,-72.878286,VT,
05089,43.905076,-72.995886,VT,
05091,43.938676,-72.775086,VT,
05100,43.672676,-73.102286,VT,
05120,44.015076,-72.817486,VT,
05143,44.060676,-72.479486,VT,
05148,43.991876,-72.440286,VT,
05149,44.298276,-72.592686,VT,
05151,44.264676,-72.813486,VT,
05153,43.651876,-72.508686,VT,
05155,43.839476,-73.004686,VT,
05156,44.333476,-72.852686,VT,
05201,43.795076,-72.409486,VT,
05250,44.387876,-72.467086,VT,
05251,43.893876,-72.619086,VT,
05255,44.269076,-72.810686,VT,
05257,44.081476,-72.314686,VT,
05261,44.253076,-72.694686,VT,
05301,43.772276,-72.437486,VT,
05330,44.352676,-72.921486,VT,
05341,43.687476,-72.415486,VT,
05342,44.369076,-72.759486,VT,
05345,44.062676,-72.607086,VT,
05346,43.943876,-72.950686,VT,
05350,44.010276,-72.405886,VT,
05352,43.822676,-72.710286,VT,
05353,44.316676,-72.558286,VT,
05354,44.435476,-73.015086,VT,
05356,44.247876,-72.519086,VT,
05358,43.960276,-72.788686,VT,
05359,43.653876,-72.636286,VT,
05363,43.957876,-73.005086,VT,
05401,44.142276,-72.684686,VT,
05402,44.261076,-72.341086,VT,
05403,43.954676,-72.989086,VT,
05404,44.023476,-73.028286,VT,
05407,44.329876,-72.380286,VT,
05408,43.698276,-72.453886,VT,
05438,44.227476,-72.561886,VT,
05440,43.917876,-73.079886,VT,
05441,44.411876,-72.927886,VT,
05442,43.730276,-72.583886,VT,
05443,44.224276,-72.431886,VT,
05446,44.155476,-72.392686,VT,
05448,43.967876,-72.697086,VT,
05450,43.935076,-72.463886,VT,
05452,44.122676,-72.959886,VT,
05454,44.310276,-72.655486,VT,
05455,43.816276,-72.807486,VT,
05456,43.697476,-72.350686,VT,
05457,44.003876,-72.503086,VT,
05458,43.885076,-72.846686,VT,
05459,44.191476,-72.999086,VT,
05461,44.069476,-72.412286,VT,
05462,43.763076,-73.060286,VT,
05464,43.950676,-72.755886,VT,
05465,44.444676,-72.603886,VT,
05468,44.425876,-72.982286,VT,
05472,44.359476,-72.726686,VT,
05474,44.121876,-72.613486,VT,
05476,43.934276,-72.917886,VT,
05477,44.240676,-73.070286,VT,
05478,43.796676,-72.839486,VT,
05482,43.845476,-72.631486,VT,
05483,44.339476,-72.479486,VT,
05487,43.914276,-72.670686,VT,
05488,43.983076,-72.709886,VT,
05489,43.676676,-72.557486,VT,
05491,43.710276,-72.336686,VT,
05492,44.391876,-72.680686,VT,
05495,44.135476,-72.945886,VT,
05602,44.060676,-72.619486,VT,
05641,43.651476,-72.793486,VT,
05647,44.264276,-73.098286,VT,
05652,44.387876,-72.565086,VT,
05653,43.893876,-72.717086,VT,
05654,44.200276,-72.869486,VT,
05655,43.706276,-73.021486,VT,
05656,44.012676,-72.373486,VT,
05658,43.725076,-72.643086,VT,
05660,43.946276,-72.918286,VT,
05661,44.440276,-72.766286,VT,
05663,44.252676,-73.070686,VT,
05667,43.827476,-72.461486,VT,
05669,43.689876,-72.383086,VT,
05672,44.305076,-72.471486,VT,
05674,43.742276,-72.584286,VT,
05675,44.048676,-72.736686,VT,
05676,43.929876,-73.080286,VT,
05679,43.673476,-72.545086,VT,
05701,44.344276,-72.799886,VT,
05730,44.124276,-72.483086,VT,
05732,44.311876,-72.979086,VT,
05733,44.005476,-72.826686,VT,
05734,43.699076,-72.674286,VT,
05738,44.174276,-72.900686,VT,
05739,43.867876,-72.748286,VT,
05743,44.062276,-72.983086,VT,
05744,43.993476,-72.943886,VT,
05748,44.418676,-72.752686,VT,
05751,43.891076,-72.325086,VT,
05753,43.703476,-72.629486,VT,
05757,44.078676,-72.821086,VT,
05758,44.247476,-72.895086,VT,
05759,43.941076,-72.742686,VT,
05760,44.026276,-72.619886,VT,
05761,44.332676,-72.772286,VT,
05763,44.145076,-73.076686,VT,
05764,43.651076,-72.428286,VT,
05767,43.769876,-72.885086,VT,
05769,44.282676,-72.354686,VT,
05772,44.042676,-72.457886,VT,
05773,43.736276,-73.105886,VT,
05774,44.280276,-72.571086,VT,
05777,44.161476,-72.914686,VT,
05778,43.805076,-72.344686,VT,
05819,43.839876,-72.791486,VT,
05820,44.124276,-72.391886,VT,
05822,44.311876,-72.887886,VT,
05823,44.005476,-72.735486,VT,
05824,43.699076,-72.583086,VT,
05826,44.332676,-72.814286,VT,
05828,43.719876,-72.509486,VT,
05829,44.213876,-72.357486,VT,
05830,43.941476,-72.506686,VT,
05832,43.753876,-72.811086,VT,
05837,44.435476,-72.354686,VT,
05840,43.843076,-72.921486,VT,
05842,44.009876,-72.690686,VT,
05843,43.703476,-72.538286,VT,
05845,43.911876,-72.960686,VT,
05846,44.030676,-72.617086,VT,
05847,43.724276,-72.464686,VT,
05849,44.287076,-72.351886,VT,
05850,44.014276,-72.779086,VT,
05851,44.320676,-72.931486,VT,
05855,43.945476,-72.739886,VT,
05857,44.133076,-72.435486,VT,
05859,44.270676,-72.513886,VT,
05860,43.654676,-72.879486,VT,
05866,44.267476,-72.383886,VT,
05871,43.778276,-72.346286,VT,
05901,44.029476,-72.705886,VT,
05904,44.148276,-72.362286,VT,
05906,43.960676,-72.666686,VT,
06001,41.300582,-72.746971,CT,
06002,41.606982,-72.899371,CT,
06006,41.982182,-73.090971,CT,
06010,41.623382,-72.737371,CT,
06013,41.504582,-73.080971,CT,
06016,41.385782,-72.624171,CT,
06018,41.573382,-73.120171,CT,
06019,41.266982,-72.967771,CT,
06023,41.830582,-72.958171,CT,
06026,41.899382,-72.997371,CT,
06029,41.692982,-72.879771,CT,
06032,41.778182,-72.756971,CT,
06033,41.471782,-72.604571,CT,
06035,41.284182,-72.908971,CT,
06036,41.402982,-72.565371,CT,
06037,41.896982,-72.413371,CT,
06040,41.679382,-72.547371,CT,
06042,41.491782,-72.851771,CT,
06043,41.798182,-73.004171,CT,
06050,41.508182,-72.689771,CT,
06051,41.201782,-72.537371,CT,
06052,41.695782,-72.385371,CT,
06053,41.389382,-73.033371,CT,
06057,41.814582,-72.842171,CT,
06058,41.558182,-73.107371,CT,
06060,41.867782,-72.589371,CT,
06062,41.254982,-73.084971,CT,
06063,41.561382,-72.436971,CT,
06065,41.798982,-72.550171,CT,
06066,41.680182,-72.893771,CT,
06067,41.986582,-73.046171,CT,
06068,41.817782,-72.972171,CT,
06070,41.250182,-72.474171,CT,
06071,41.744182,-73.122571,CT,
06072,41.862982,-72.778971,CT,
06073,41.556582,-72.626571,CT,
06074,41.625382,-72.665771,CT,
06076,41.437782,-72.970171,CT,
06078,41.200182,-72.856971,CT,
06082,41.222182,-72.608571,CT,
06084,41.784982,-72.495771,CT,
06088,41.459782,-72.721771,CT,
06089,41.766182,-72.874171,CT,
06092,41.426182,-72.942571,CT,
06093,41.920182,-72.790571,CT,
06095,41.307382,-72.485771,CT,
06096,41.801382,-73.134171,CT,
06098,41.288582,-72.864171,CT,
06103,41.597782,-72.522571,CT,
06105,41.360182,-72.409371,CT,
06106,41.478982,-72.866171,CT,
06107,41.972982,-72.714171,CT,
06108,41.341382,-72.787771,CT,
06109,41.835382,-72.635771,CT,
06110,41.462582,-73.028171,CT,
06111,41.768982,-72.380171,CT,
06112,41.650182,-72.723771,CT,
06114,41.887782,-72.836971,CT,
06117,41.581382,-72.684571,CT,
06118,41.512582,-72.645371,CT,
06119,41.818982,-72.797771,CT,
